Release, File, Size, LocTouched, LocAdded, MaxLocAdded, AvgLocAdded, Nauth, Nfix, Nr, ChgSetSize, Buggy
1,lang/java/src/java/org/apache/avro/file/NullCodec.java,42,114,89,57,0,[Philip Zeyliger, Douglass Cutting],0,5,53,No
1,lang/java/src/java/org/apache/avro/tool/DataFileWriteTool.java,120,79,67,46,0,[Philip Zeyliger],0,2,12,No
1,lang/java/src/test/java/org/apache/avro/TestDataFileDeflate.java,47,64,64,64,0,[Philip Zeyliger],0,1,11,No
1,lang/java/src/test/java/org/apache/avro/file/TestLengthLimitedInputStream.java,42,58,58,58,0,[Philip Zeyliger],0,1,11,No
1,lang/java/src/test/java/org/apache/avro/TestDataFileMeta.java,63,81,80,61,0,[Philip Zeyliger, Douglass Cutting],0,3,13,No
1,lang/java/src/test/java/org/apache/avro/io/TestEncoders.java,39,55,55,49,0,[Thiruvalluvan M. G],0,2,1,No
1,lang/java/src/test/java/org/apache/avro/TestProtocolSpecific.java,205,60,53,18,0,[Philip Zeyliger, Douglass Cutting, Doug Cutting],0,7,88,No
1,lang/java/src/test/java/org/apache/avro/io/parsing/TestResolvingGrammarGenerator.java,77,93,93,93,0,[Thiruvalluvan M. G],0,1,4,No
1,lang/java/src/java/org/apache/avro/generic/IndexedRecord.java,13,34,32,26,0,[Douglass Cutting],0,2,40,No
1,lang/java/src/java/org/apache/avro/specific/SpecificData.java,177,106,21,7,0,[Douglass Cutting],0,7,84,No
1,lang/java/src/java/org/apache/avro/specific/SpecificDatumReader.java,89,60,39,22,0,[Douglass Cutting],0,4,50,No
1,lang/java/src/java/org/apache/avro/specific/SpecificExceptionBase.java,26,2,1,1,0,[Douglass Cutting],0,1,12,No
1,lang/java/src/java/org/apache/avro/specific/SpecificRecord.java,8,6,2,2,0,[Douglass Cutting],0,1,12,No
1,lang/java/src/java/org/apache/avro/specific/SpecificRecordBase.java,36,7,6,6,0,[Douglass Cutting],0,1,12,No
1,lang/java/src/test/java/org/apache/avro/specific/TestSpecificData.java,63,79,79,41,0,[Douglass Cutting],0,2,40,No
1,lang/java/src/test/java/org/apache/avro/io/TestValidatingIO.java,836,7,5,3,0,[Thiruvalluvan M. G, Douglass Cutting],0,2,25,No
1,lang/java/src/java/org/apache/avro/reflect/ReflectData.java,460,146,105,49,0,[Thiruvalluvan M. G, Douglass Cutting],0,9,71,No
1,lang/java/src/java/org/apache/avro/reflect/ReflectDatumReader.java,121,48,21,10,0,[Thiruvalluvan M. G, Douglass Cutting],0,4,47,No
1,lang/java/src/test/java/org/apache/avro/TestProtocolGeneric.java,200,50,35,19,0,[Thiruvalluvan M. G, Douglass Cutting],0,7,105,No
1,lang/java/src/java/org/apache/avro/tool/RpcReceiveTool.java,159,66,52,46,0,[Douglass Cutting, Doug Cutting],0,3,28,No
1,lang/java/src/java/org/apache/avro/tool/RpcSendTool.java,100,64,42,38,0,[Douglass Cutting, Doug Cutting],0,2,7,No
1,lang/java/src/java/org/apache/avro/tool/Util.java,102,74,68,54,0,[Douglass Cutting],0,2,6,No
1,lang/java/src/java/org/apache/avro/ipc/SocketServer.java,125,73,53,32,0,[Douglass Cutting, Doug Cutting],0,6,53,No
1,lang/java/src/java/org/apache/avro/ipc/SocketTransceiver.java,100,32,27,16,0,[Douglass Cutting, Doug Cutting],0,5,34,No
1,lang/java/src/java/org/apache/avro/util/Utf8.java,114,81,63,41,0,[Douglass Cutting],0,5,71,No
1,lang/java/src/test/java/org/apache/avro/util/TestUtf8.java,16,32,32,32,0,[Douglass Cutting],0,1,1,No
1,lang/java/src/java/org/apache/avro/specific/SpecificRequestor.java,100,37,24,8,0,[Thiruvalluvan M. G, Douglass Cutting, Doug Cutting],0,5,48,No
1,lang/java/src/java/org/apache/avro/specific/SpecificResponder.java,86,21,8,4,0,[Thiruvalluvan M. G, Douglass Cutting],0,3,55,No
1,lang/java/src/test/java/org/apache/avro/RandomData.java,124,6,3,2,0,[Thiruvalluvan M. G, Douglass Cutting],0,2,43,No
1,lang/java/src/test/java/org/apache/avro/TestReflect.java,551,195,172,52,0,[Thiruvalluvan M. G, Douglass Cutting],0,8,61,No
1,lang/java/src/test/java/org/apache/avro/generic/TestGenericDatumWriter.java,36,52,52,52,0,[Thiruvalluvan M. G],0,1,0,No
1,lang/java/src/test/java/org/apache/avro/TestDataFileConcat.java,160,292,234,154,0,[Douglass Cutting],0,2,10,No
1,lang/java/src/java/org/apache/avro/io/DecoderFactory.java,208,232,232,232,0,[Douglass Cutting],0,1,23,No
1,lang/java/src/java/org/apache/avro/io/DirectBinaryDecoder.java,180,211,207,203,0,[Douglass Cutting, Doug Cutting],0,2,24,No
1,lang/java/src/java/org/apache/avro/ipc/Requestor.java,254,120,81,25,0,[Douglass Cutting, Philip Zeyliger, Doug Cutting],0,9,105,No
1,lang/java/src/java/org/apache/avro/ipc/Responder.java,231,116,77,28,0,[Douglass Cutting, Doug Cutting],0,8,92,No
1,lang/java/src/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java,68,5,3,3,0,[Douglass Cutting],0,1,23,No
1,lang/java/src/test/java/org/apache/avro/io/TestBinaryDecoder.java,414,376,364,336,0,[Douglass Cutting, Doug Cutting],0,2,24,No
1,lang/java/src/test/java/org/apache/avro/io/TestBlockingIO.java,459,2,1,1,0,[Douglass Cutting],0,1,23,No
1,lang/java/src/test/java/org/apache/avro/io/TestBlockingIO2.java,138,5,1,1,0,[Douglass Cutting],0,1,23,No
1,lang/java/src/test/java/org/apache/avro/io/TestResolvingIO.java,195,12,6,3,0,[Douglass Cutting, Thiruvalluvan M. G],0,3,27,No
1,lang/java/src/test/java/org/apache/avro/SimpleError.java,5,22,22,22,0,[Douglass Cutting],0,1,10,No
1,lang/java/src/test/java/org/apache/avro/TestProtocolReflect.java,129,54,44,17,0,[Douglass Cutting],0,6,71,No
1,lang/java/src/java/org/apache/avro/reflect/Nullable.java,14,33,33,33,0,[Douglass Cutting],0,1,3,No
1,lang/java/src/test/java/org/apache/avro/SimpleException.java,8,5,4,4,0,[Douglass Cutting],0,1,3,No
1,lang/java/src/java/org/apache/avro/mapred/AvroInputFormat.java,38,56,56,56,0,[Douglass Cutting],0,1,12,No
1,lang/java/src/java/org/apache/avro/mapred/AvroJob.java,150,317,242,104,0,[Douglass Cutting, Doug Cutting],0,6,81,No
1,lang/java/src/java/org/apache/avro/mapred/AvroKeyComparator.java,33,82,66,61,0,[Douglass Cutting],0,3,68,No
1,lang/java/src/java/org/apache/avro/mapred/AvroKeySerialization.java,127,162,153,148,0,[Douglass Cutting],0,2,40,No
1,lang/java/src/java/org/apache/avro/mapred/AvroMapper.java,21,111,76,66,0,[Douglass Cutting],0,2,40,No
1,lang/java/src/java/org/apache/avro/mapred/AvroOutputFormat.java,84,127,114,87,0,[Douglass Cutting],0,4,71,No
1,lang/java/src/java/org/apache/avro/mapred/AvroRecordReader.java,67,121,103,86,0,[Douglass Cutting, Doug Cutting],0,4,52,No
1,lang/java/src/java/org/apache/avro/mapred/AvroReducer.java,30,127,89,72,0,[Douglass Cutting],0,2,40,No
1,lang/java/src/java/org/apache/avro/mapred/AvroWrapper.java,37,58,56,54,0,[Douglass Cutting],0,2,40,No
1,lang/java/src/java/org/apache/avro/mapred/FsInput.java,43,60,60,60,0,[Douglass Cutting],0,1,12,No
1,lang/java/src/test/java/org/apache/avro/mapred/TestWordCountGeneric.java,121,318,159,101,0,[Douglass Cutting, Thiruvalluvan M. G],0,4,43,No
1,lang/java/src/test/java/org/apache/avro/mapred/TestWordCountSpecific.java,87,193,148,97,0,[Douglass Cutting, Thiruvalluvan M. G],0,3,41,No
1,lang/java/src/test/java/org/apache/avro/mapred/WordCountUtil.java,120,156,146,97,0,[Douglass Cutting],0,5,46,No
1,lang/java/src/java/org/apache/avro/ipc/Transceiver.java,54,30,29,29,0,[Douglass Cutting],0,1,19,No
1,lang/java/src/test/java/org/apache/avro/TestBulkData.java,101,10,6,4,0,[Douglass Cutting],0,3,53,No
1,lang/java/src/test/java/org/apache/avro/TestNamespaceReflect.java,25,6,4,2,0,[Douglass Cutting],0,3,53,No
1,lang/java/src/test/java/org/apache/avro/TestNamespaceSpecific.java,77,10,6,4,0,[Douglass Cutting],0,3,53,No
1,lang/java/src/test/java/org/apache/avro/TestProtocolDatagram.java,28,6,4,2,0,[Douglass Cutting],0,3,53,No
1,lang/java/src/test/java/org/apache/avro/TestProtocolGenericMeta.java,28,4,3,2,0,[Douglass Cutting],0,2,40,No
1,lang/java/src/test/java/org/apache/avro/TestProtocolHttp.java,47,27,25,21,0,[Douglass Cutting, Doug Cutting],0,4,54,No
1,lang/java/src/test/java/org/apache/avro/TestProtocolParsing.java,71,47,46,46,0,[Douglass Cutting],0,1,19,No
1,lang/java/src/test/java/org/apache/avro/TestProtocolReflectMeta.java,31,6,4,2,0,[Douglass Cutting],0,3,53,No
1,lang/java/src/test/java/org/apache/avro/TestProtocolSpecificMeta.java,31,7,4,2,0,[Douglass Cutting],0,3,53,No
1,lang/java/src/test/java/org/apache/avro/specific/TestSpecificCompiler.java,262,79,58,36,0,[Douglass Cutting],1,3,31,Si
1,lang/java/src/java/org/apache/avro/mapred/tether/TetherPartitioner.java,43,0,0,0,0,[Douglass Cutting],0,1,0,No
1,lang/java/src/java/org/apache/avro/mapred/AvroUtf8InputFormat.java,98,117,117,98,0,[Douglass Cutting],0,2,5,No
1,lang/java/src/java/org/apache/avro/mapred/tether/TetherData.java,25,42,42,42,0,[Douglass Cutting],0,1,28,No
1,lang/java/src/java/org/apache/avro/mapred/tether/TetherInputFormat.java,40,58,58,58,0,[Douglass Cutting],0,1,28,No
1,lang/java/src/java/org/apache/avro/mapred/tether/TetherJob.java,139,160,158,154,0,[Douglass Cutting],0,2,56,No
1,lang/java/src/java/org/apache/avro/mapred/tether/TetherKeyComparator.java,44,61,61,61,0,[Douglass Cutting],0,1,28,No
1,lang/java/src/java/org/apache/avro/mapred/tether/TetherKeySerialization.java,74,91,91,91,0,[Douglass Cutting],0,1,28,No
1,lang/java/src/java/org/apache/avro/mapred/tether/TetherMapRunner.java,77,93,93,93,0,[Douglass Cutting],0,1,28,No
1,lang/java/src/java/org/apache/avro/mapred/tether/TetherOutputFormat.java,63,80,80,80,0,[Douglass Cutting],0,1,28,No
1,lang/java/src/java/org/apache/avro/mapred/tether/TetherOutputService.java,85,111,106,103,0,[Douglass Cutting],0,2,54,No
1,lang/java/src/java/org/apache/avro/mapred/tether/TetherPartitoner.java,43,59,59,59,0,[Douglass Cutting],0,1,28,No
1,lang/java/src/java/org/apache/avro/mapred/tether/TetherRecordReader.java,68,84,84,84,0,[Douglass Cutting],0,1,28,No
1,lang/java/src/java/org/apache/avro/mapred/tether/TetherReducer.java,66,82,82,82,0,[Douglass Cutting],0,1,28,No
1,lang/java/src/java/org/apache/avro/mapred/tether/TetheredProcess.java,116,134,133,131,0,[Douglass Cutting],0,3,62,No
1,lang/java/src/test/java/org/apache/avro/TestCompare.java,241,17,17,17,0,[Douglass Cutting],0,1,28,No
1,lang/java/src/test/java/org/apache/avro/mapred/tether/TetherTask.java,184,209,206,204,0,[Douglass Cutting],0,3,67,No
1,lang/java/src/test/java/org/apache/avro/mapred/tether/TetherTaskRunner.java,71,96,93,90,0,[Douglass Cutting],0,3,75,No
1,lang/java/src/test/java/org/apache/avro/mapred/tether/WordCountTask.java,40,85,71,59,0,[Douglass Cutting],0,2,56,No
1,lang/java/src/java/org/apache/avro/tool/IdlTool.java,60,25,13,7,0,[Douglass Cutting],0,2,3,No
1,lang/java/src/test/java/org/apache/avro/idl/TestIdl.java,130,24,12,11,0,[Douglass Cutting],0,2,3,No
1,lang/java/src/java/org/apache/avro/tool/FromTextTool.java,80,99,99,99,0,[Douglass Cutting],0,1,3,No
1,lang/java/src/java/org/apache/avro/tool/ToTextTool.java,71,88,88,88,0,[Douglass Cutting],0,1,3,No
1,lang/java/src/java/org/apache/avro/ipc/stats/Histogram.java,242,72,67,67,0,[Philip Zeyliger],0,1,2,No
1,lang/java/src/java/org/apache/avro/ipc/stats/IntegerHistogram.java,35,55,55,55,0,[Philip Zeyliger],0,1,2,No
1,lang/java/src/test/java/org/apache/avro/ipc/stats/TestHistogram.java,126,48,48,48,0,[Philip Zeyliger],0,1,2,No
1,lang/java/src/test/java/org/apache/avro/RPCMetaTestPlugin.java,164,32,21,17,0,[Douglass Cutting],0,3,37,No
1,lang/java/src/java/org/apache/avro/ipc/NettyServer.java,133,199,175,148,0,[Douglass Cutting],1,3,25,Si
1,lang/java/src/java/org/apache/avro/ipc/NettyTransceiver.java,246,264,264,264,0,[Douglass Cutting],1,1,3,Si
1,lang/java/src/java/org/apache/avro/ipc/NettyTransportCodec.java,165,183,183,165,0,[Douglass Cutting],1,2,6,Si
1,lang/java/src/test/java/org/apache/avro/ipc/TestNettyServer.java,60,84,80,58,0,[Douglass Cutting],1,6,67,Si
1,lang/java/src/java/org/apache/avro/ipc/Server.java,18,6,6,6,0,[Douglass Cutting],0,1,21,No
1,lang/java/src/test/java/org/apache/avro/ipc/stats/StatsPluginOverhead.java,83,4,3,3,0,[Douglass Cutting],0,1,21,No
1,lang/java/src/java/org/apache/avro/mapred/AvroCollector.java,11,28,28,28,0,[Douglass Cutting],0,1,28,No
1,lang/java/src/java/org/apache/avro/mapred/AvroKey.java,8,25,25,25,0,[Douglass Cutting],0,1,28,No
1,lang/java/src/java/org/apache/avro/mapred/AvroSerialization.java,118,43,17,17,0,[Douglass Cutting],0,1,28,No
1,lang/java/src/java/org/apache/avro/mapred/AvroValue.java,8,25,25,25,0,[Douglass Cutting],0,1,28,No
1,lang/java/src/java/org/apache/avro/mapred/HadoopCombiner.java,44,62,62,62,0,[Douglass Cutting],0,1,28,No
1,lang/java/src/java/org/apache/avro/mapred/HadoopMapper.java,65,83,83,83,0,[Douglass Cutting],0,1,28,No
1,lang/java/src/java/org/apache/avro/mapred/HadoopReducer.java,43,60,60,60,0,[Douglass Cutting],0,1,28,No
1,lang/java/src/java/org/apache/avro/mapred/HadoopReducerBase.java,47,63,63,63,0,[Douglass Cutting],0,1,28,No
1,lang/java/src/java/org/apache/avro/mapred/Pair.java,435,486,469,453,0,[Douglass Cutting],0,2,54,No
1,lang/java/src/java/org/apache/avro/specific/SpecificDatumWriter.java,38,10,4,4,0,[Douglass Cutting],0,1,28,No
1,lang/java/src/test/java/org/apache/avro/mapred/TestWeather.java,127,146,145,144,0,[Douglass Cutting, Doug Cutting],0,2,30,No
1,lang/java/src/test/java/org/apache/avro/mapred/TestWordCount.java,128,113,77,53,0,[Douglass Cutting],0,3,32,No
1,lang/java/src/java/org/apache/avro/ipc/stats/StatsPlugin.java,203,387,246,117,0,[Douglass Cutting, Philip Zeyliger],0,3,8,No
1,lang/java/src/java/org/apache/avro/ipc/stats/StatsServlet.java,223,739,449,206,0,[Douglass Cutting, Philip Zeyliger],0,3,8,No
1,lang/java/src/java/org/apache/avro/reflect/ReflectResponder.java,43,18,15,14,0,[Douglass Cutting],0,2,31,No
1,lang/java/src/java/org/apache/avro/ipc/stats/StaticServlet.java,28,46,46,28,0,[Philip Zeyliger],0,2,16,No
1,lang/java/src/java/org/apache/avro/ipc/stats/StatsServer.java,31,54,54,54,0,[Philip Zeyliger],0,1,4,No
1,lang/java/src/test/java/org/apache/avro/ipc/trace/TestSpanAggregation.java,210,232,230,220,0,[Douglass Cutting, Philip Zeyliger],0,3,18,No
1,lang/java/src/java/org/apache/avro/ipc/trace/InMemorySpanStorage.java,56,80,79,68,0,[Philip Zeyliger],0,2,20,No
1,lang/java/src/java/org/apache/avro/ipc/trace/SpanAggregator.java,157,185,183,155,0,[Philip Zeyliger, Douglass Cutting],0,3,30,No
1,lang/java/src/java/org/apache/avro/ipc/trace/SpanStorage.java,35,57,57,46,0,[Philip Zeyliger],0,2,20,No
1,lang/java/src/java/org/apache/avro/ipc/trace/Trace.java,223,253,248,245,0,[Philip Zeyliger, Douglass Cutting],0,3,51,No
1,lang/java/src/java/org/apache/avro/ipc/trace/TraceClientServlet.java,237,277,265,198,0,[Philip Zeyliger],0,2,25,No
1,lang/java/src/java/org/apache/avro/ipc/trace/TraceNode.java,120,153,146,94,0,[Philip Zeyliger],0,2,25,No
1,lang/java/src/java/org/apache/avro/ipc/trace/TracePlugin.java,346,437,406,322,0,[Philip Zeyliger, Douglass Cutting],0,6,71,No
1,lang/java/src/java/org/apache/avro/ipc/trace/TracePluginConfiguration.java,56,81,78,45,0,[Philip Zeyliger],0,4,38,No
1,lang/java/src/java/org/apache/avro/ipc/trace/Util.java,203,250,236,169,0,[Philip Zeyliger],0,4,35,No
1,lang/java/src/test/java/org/apache/avro/ipc/trace/TestBasicTracing.java,418,516,477,399,0,[Philip Zeyliger],0,4,34,No
1,lang/java/src/test/java/org/apache/avro/ipc/trace/TestEndToEndTracing.java,242,266,263,245,0,[Philip Zeyliger],0,3,26,No
1,lang/java/src/test/java/org/apache/avro/ipc/trace/TestSpanTraceFormation.java,263,279,279,279,0,[Philip Zeyliger],0,1,13,No
1,lang/java/src/java/org/apache/avro/util/WeakIdentityHashMap.java,138,169,169,169,0,[Douglass Cutting],0,1,3,No
1,lang/java/src/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java,61,1,1,1,0,[Douglass Cutting],0,1,1,No
1,lang/java/src/java/org/apache/avro/generic/GenericEnumSymbol.java,7,24,24,24,0,[Douglass Cutting],0,1,26,No
1,lang/java/src/java/org/apache/avro/reflect/ReflectDatumWriter.java,90,22,3,3,0,[Douglass Cutting],0,3,38,No
1,lang/java/src/java/org/apache/avro/ipc/trace/FileSpanStorage.java,338,359,359,359,0,[Philip Zeyliger],0,1,7,No
1,lang/java/src/test/java/org/apache/avro/ipc/trace/TestFileSpanStorage.java,165,183,183,183,0,[Philip Zeyliger],0,1,7,No
1,lang/java/src/java/org/apache/avro/ipc/trace/StaticServlet.java,32,50,50,50,0,[Philip Zeyliger],0,1,12,No
1,lang/java/src/java/org/apache/avro/ipc/trace/TraceCollection.java,266,356,331,281,0,[Philip Zeyliger],0,2,15,No
1,lang/java/src/test/java/org/apache/avro/ipc/trace/TestStaticServlet.java,16,32,32,32,0,[Philip Zeyliger],0,1,12,No
1,lang/java/src/test/java/org/apache/avro/ipc/trace/TestTraceCollection.java,100,116,116,98,0,[Philip Zeyliger, Douglass Cutting],0,2,15,No
1,lang/java/src/test/java/NoPackage.java,4,21,21,21,0,[Douglass Cutting],0,1,2,No
1,lang/java/src/test/java/org/apache/avro/ipc/trace/SingletonTestingTracePlugin.java,22,38,38,38,0,[Philip Zeyliger],0,1,6,No
1,lang/java/src/test/java/org/apache/avro/ipc/trace/TestTraceConfigurations.java,88,104,104,104,0,[Philip Zeyliger],0,1,6,No
1,lang/java/src/test/java/org/apache/avro/ipc/trace/TestTraceSingletons.java,60,76,76,76,0,[Philip Zeyliger],0,1,6,No
1,lang/java/src/test/java/org/apache/avro/ipc/trace/TestTracingUtil.java,29,46,46,29,0,[Douglass Cutting, Philip Zeyliger],0,2,3,No
1,lang/java/src/java/org/apache/avro/file/FileReader.java,32,49,49,49,0,[Douglass Cutting],0,1,8,No
1,lang/java/src/java/org/apache/avro/mapred/SequenceFileInputFormat.java,26,43,43,43,0,[Douglass Cutting],0,1,8,No
1,lang/java/src/java/org/apache/avro/mapred/SequenceFileReader.java,230,247,247,247,0,[Douglass Cutting],0,1,8,No
1,lang/java/src/java/org/apache/avro/mapred/SequenceFileRecordReader.java,18,36,36,36,0,[Douglass Cutting],0,1,8,No
1,lang/java/src/java/org/apache/avro/tool/DataFileReadTool.java,62,5,3,2,0,[Douglass Cutting, Doug Cutting],0,2,12,No
1,lang/java/src/test/java/org/apache/avro/mapred/TestSequenceFileReader.java,194,222,216,112,0,[Douglass Cutting, Doug Cutting],0,2,10,No
1,lang/java/src/java/org/apache/avro/ipc/SaslSocketServer.java,85,102,102,102,0,[Douglass Cutting],0,1,4,No
1,lang/java/src/java/org/apache/avro/ipc/SaslSocketTransceiver.java,371,389,389,389,0,[Douglass Cutting],0,1,4,No
1,lang/java/src/test/java/org/apache/avro/ipc/TestSaslAnonymous.java,32,49,49,49,0,[Douglass Cutting],0,1,4,No
1,lang/java/src/test/java/org/apache/avro/ipc/TestSaslDigestMd5.java,150,167,167,167,0,[Douglass Cutting],0,1,4,No
1,lang/java/src/java/org/apache/avro/reflect/ReflectRequestor.java,60,14,8,8,0,[Douglass Cutting],0,1,13,No
1,lang/java/src/test/java/org/apache/avro/specific/Avro14SpecificCompiler.java,249,277,277,277,0,[Douglass Cutting],0,1,4,No
1,lang/java/src/test/java/org/apache/avro/specific/TestTemplatedCompilerFidelity.java,69,85,85,85,0,[Douglass Cutting],0,1,4,No
1,lang/java/src/java/org/apache/avro/tool/RecodecTool.java,98,115,115,115,0,[Doug Cutting],0,1,3,No
1,lang/java/src/test/java/org/apache/avro/tool/TestRecodecTool.java,-5,109,109,109,0,[Doug Cutting],0,1,3,No
1,lang/java/src/java/org/apache/avro/ipc/Ipc.java,36,53,53,53,0,[Doug Cutting],0,1,4,No
1,lang/java/src/java/org/apache/avro/file/DataFileReader12.java,204,221,221,221,0,[Doug Cutting],0,1,4,No
1,lang/java/avro/src/main/java/org/apache/avro/AvroRuntimeException.java,11,0,0,0,0,[Scott Carey],0,1,231,No
1,lang/java/avro/src/main/java/org/apache/avro/AvroTypeException.java,11,0,0,0,0,[Scott Carey],0,1,231,No
1,lang/java/avro/src/main/java/org/apache/avro/Protocol.java,424,14,12,12,0,[Scott Carey, Doug Cutting],0,2,233,No
1,lang/java/avro/src/main/java/org/apache/avro/Schema.java,1425,266,197,77,0,[Scott Carey, Doug Cutting],0,12,336,No
1,lang/java/avro/src/main/java/org/apache/avro/SchemaParseException.java,8,0,0,0,0,[Scott Carey],0,1,231,No
1,lang/java/avro/src/main/java/org/apache/avro/file/Codec.java,30,0,0,0,0,[Scott Carey],0,1,231,No
1,lang/java/avro/src/main/java/org/apache/avro/file/CodecFactory.java,65,6,6,6,0,[Scott Carey, Doug Cutting],0,2,237,No
1,lang/java/avro/src/main/java/org/apache/avro/file/DataFileConstants.java,23,5,4,3,0,[Scott Carey, Doug Cutting],0,3,239,No
1,lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java,227,50,44,33,0,[Scott Carey, Doug Cutting],0,4,270,No
1,lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java,210,8,7,7,0,[Scott Carey, Doug Cutting],0,2,266,No
1,lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java,344,67,45,36,0,[Scott Carey, Doug Cutting],0,5,314,No
1,lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java,384,73,55,35,0,[Scott Carey, Doug Cutting],0,4,278,No
1,lang/java/avro/src/main/java/org/apache/avro/file/DeflateCodec.java,120,0,0,0,0,[Scott Carey],0,1,231,No
1,lang/java/avro/src/main/java/org/apache/avro/file/FileReader.java,32,0,0,0,0,[Scott Carey],0,1,231,No
1,lang/java/avro/src/main/java/org/apache/avro/file/LengthLimitedInputStream.java,68,0,0,0,0,[Scott Carey],0,1,231,No
1,lang/java/avro/src/main/java/org/apache/avro/file/NullCodec.java,47,0,0,0,0,[Scott Carey],0,1,231,No
1,lang/java/avro/src/main/java/org/apache/avro/file/SeekableFileInput.java,19,0,0,0,0,[Scott Carey],0,1,231,No
1,lang/java/avro/src/main/java/org/apache/avro/file/SeekableInput.java,20,3,2,2,0,[Scott Carey, Doug Cutting],0,2,232,No
1,lang/java/avro/src/main/java/org/apache/avro/generic/GenericArray.java,15,0,0,0,0,[Scott Carey],0,1,231,No
1,lang/java/avro/src/main/java/org/apache/avro/generic/GenericContainer.java,9,0,0,0,0,[Scott Carey],0,1,231,No
1,lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,878,410,373,149,0,[Scott Carey, Doug Cutting],0,14,358,No
1,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,359,115,55,16,0,[Scott Carey, Doug Cutting],0,11,375,No
1,lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumWriter.java,196,23,17,7,0,[Scott Carey, Doug Cutting],0,6,268,No
1,lang/java/avro/src/main/java/org/apache/avro/generic/GenericEnumSymbol.java,7,2,1,1,0,[Scott Carey, Doug Cutting],0,2,250,No
1,lang/java/avro/src/main/java/org/apache/avro/generic/GenericFixed.java,7,2,1,1,0,[Scott Carey, Doug Cutting],0,2,250,No
1,lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecord.java,10,0,0,0,0,[Scott Carey],0,1,231,No
1,lang/java/avro/src/main/java/org/apache/avro/generic/IndexedRecord.java,13,0,0,0,0,[Scott Carey],0,1,231,No
1,lang/java/avro/src/main/java/org/apache/avro/io/BinaryData.java,411,142,138,125,0,[Scott Carey, Doug Cutting],0,4,312,No
1,lang/java/avro/src/main/java/org/apache/avro/io/BinaryDecoder.java,953,140,68,53,0,[Scott Carey, Doug Cutting],0,4,301,No
1,lang/java/avro/src/main/java/org/apache/avro/io/BinaryEncoder.java,96,241,51,50,0,[Scott Carey],0,3,336,No
1,lang/java/avro/src/main/java/org/apache/avro/io/BlockingBinaryEncoder.java,529,227,81,80,0,[Scott Carey, Doug Cutting],0,3,309,No
1,lang/java/avro/src/main/java/org/apache/avro/io/DatumReader.java,19,0,0,0,0,[Scott Carey],0,1,231,No
1,lang/java/avro/src/main/java/org/apache/avro/io/DatumWriter.java,17,0,0,0,0,[Scott Carey],0,1,231,No
1,lang/java/avro/src/main/java/org/apache/avro/io/Decoder.java,251,33,15,7,0,[Scott Carey, Doug Cutting],0,5,350,No
1,lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.java,292,280,182,177,0,[Scott Carey, Doug Cutting],0,4,315,No
1,lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.java,181,9,5,3,0,[Scott Carey, Doug Cutting],0,3,328,No
1,lang/java/avro/src/main/java/org/apache/avro/io/Encoder.java,249,13,6,6,0,[Scott Carey, Doug Cutting],0,3,280,No
1,lang/java/avro/src/main/java/org/apache/avro/io/JsonDecoder.java,680,346,311,241,0,[Scott Carey, Doug Cutting, Thiruvalluvan M. G],0,5,311,No
1,lang/java/avro/src/main/java/org/apache/avro/io/JsonEncoder.java,277,86,69,56,0,[Scott Carey, Doug Cutting, Thiruvalluvan M. G],0,5,315,No
1,lang/java/avro/src/main/java/org/apache/avro/io/ParsingDecoder.java,59,4,3,3,0,[Scott Carey, Doug Cutting],0,2,266,No
1,lang/java/avro/src/main/java/org/apache/avro/io/ParsingEncoder.java,52,0,0,0,0,[Scott Carey],0,1,231,No
1,lang/java/avro/src/main/java/org/apache/avro/io/ResolvingDecoder.java,238,22,14,14,0,[Scott Carey, Doug Cutting],0,2,266,No
1,lang/java/avro/src/main/java/org/apache/avro/io/ValidatingDecoder.java,227,40,28,15,0,[Scott Carey, Doug Cutting],0,4,307,No
1,lang/java/avro/src/main/java/org/apache/avro/io/ValidatingEncoder.java,191,47,25,20,0,[Scott Carey, Doug Cutting],0,4,315,No
1,lang/java/avro/src/main/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java,81,3,2,2,0,[Scott Carey, Thiruvalluvan M. G],0,2,235,No
1,lang/java/avro/src/main/java/org/apache/avro/io/parsing/Parser.java,172,0,0,0,0,[Scott Carey],0,1,231,No
1,lang/java/avro/src/main/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,457,25,15,10,0,[Scott Carey, Doug Cutting],0,4,329,No
1,lang/java/avro/src/main/java/org/apache/avro/io/parsing/SkipParser.java,75,0,0,0,0,[Scott Carey],0,1,231,No
